NIN,NAME,BENEFITS,ADDRESS,BALANCE,ACC_NAME,CODE,DATE
febf323d-5b12-43ee-8f55-ecf6e4936f4a,cff86dd2-72de-41bc-946c-593c9a8d9251,0.7090418340605942,XexzzhWvbMpM,0.052333927935649394,wZlZXQGNjOiiuZWarBqUTFIXTiSzGl,19,2018-06-14
07939202-1c80-42db-b08f-80e537967db8,58509fcf-d58b-48c1-ac10-654645689dbe,0.996767122356441,ITXZeESbTsov,0.7536419421916198,yWNKiTJuyTCbJxlIkOudimpgdNlNuM,280,2018-10-09
ba9693fa-d05a-4d95-bc7f-608339a5269e,ea902a22-d83c-42b4-87c6-3cab82c6bfe5,0.6339967096183706,EXpXUVYuQTCf,0.48157042657229954,nZXxbqhLJruxHRwoJAJTubymYjXDYl,497,2018-01-23
2e409789-16f0-4c53-b995-fc4e227b896a,1512bd7f-4a53-48bf-88fc-d378b657b0ca,0.01002014402926954,fmYbPOcJViLR,0.4915679056489888,ONOHGIaZUBmSbMLgHYNkIctbAJeGGc,24,2018-04-15
37298c31-b0f5-47ce-acf6-cb4f7e728290,4495323a-e432-4c33-beb1-3d60b081626f,0.1540660592625095,GKqxUyJLtXar,0.8368396129272523,kTwHhwBJbBogyuJHDeHGzzCSVdhExK,199,2019-11-14
f9cc0681-8c7f-4f79-97ff-a7f61819dddb,a13b77cf-3a27-4e46-b32e-c194abd0aefc,0.35995999846416726,ASHcohrVtAiW,0.32910604780888,xnYTAkLmnffHaCSIzWvPuXgaNYBGyb,372,2018-10-25
db206a6b-bc5b-4038-a36e-c8da7d0eca2c,9bdbeb6a-790d-4dcb-96e4-d44ad0262a13,0.1690611690801428,wzeTwTWLPtHp,0.7551518334175509,WZIQoEefggUZijpQWIqouWhQZktGBS,212,2018-12-22
acdeb92f-b5b9-42fd-9dc1-7512f59c212d,5d1ad9be-834b-4453-90ed-a53bb9a7a062,0.5394574192961831,UeVbmUIudDFg,0.050617017096110994,GanQXILZvYKUzPGxnScdTBYEgDujfZ,433,2019-05-08
bffa9a42-dfe9-4e89-9942-8dfaac0e58fd,282e202b-c1ad-4b8e-a602-33bca0ddea28,0.8113963129993832,dFSfuWqAbADg,0.020760140610215583,PnsBXQFNuPzuZZMgxfCHYQUdtjPcwh,286,2019-02-12
c9a1e73e-34ae-4182-b346-65d4d29bc713,3d9ad92c-3862-42ab-ba94-1c54243c38d6,0.6519605247602551,UkjSjitQnmEk,0.7479086945286574,BeVFhXUNfSkVekBDDBjadwccdtsJsv,265,2018-02-06
c9281b4d-afb1-4cf3-9f25-2c410487308c,ccf64e3b-c97e-4331-a486-ac9c6448aa64,0.10828291679992186,uKUwGbfvUQge,0.37337624316066376,VRZeASVyWdeUhPFlrqjiODFdWHUaIM,381,2018-02-13
d9c9f416-a546-4a82-bbca-281f799721aa,e94f7a05-46d7-48d5-b8fc-87c481cd899f,0.7404725827241732,DRJMJHXUjaei,0.7040232716359308,AafahYtfKQDjhlPVbrZKhLDltMGgVj,152,2018-03-31
b9b04e29-b4b5-413b-be69-7285343d5c45,f0b546e9-e6a3-4f43-8e28-1293c543a445,0.9105652863289028,KbKrwpTSeLDi,0.5697085046517014,OiNXiAmEkzuaBDabpgCWUayZPhMPhW,174,2018-03-04
d72d68fd-1fc1-40c5-9890-c955f84226c3,0b093977-96c9-420f-b21a-b339f68f5ed3,0.5480668123500375,KAfkiubzFQye,0.8686083674622694,ihfjBVqSKdTCySsvoyBaoAfWWGucVJ,103,2019-04-03
455c520e-1d5d-4a23-8651-fc789c1eff49,2d84025a-6ce5-4b3d-9e1b-952916e635d8,0.5451995024031869,fAFzmuEoWLGJ,0.4841941531380187,AdfWLcaCEaqXIsSIrrdqZOzUQuZhVI,29,2018-02-25
a3def430-628b-4682-9597-54e37b484dec,134bdb9f-b379-4a7a-9245-15efbae74e1c,0.25237941200727765,WPICpJtoXUAS,0.9520461185961949,OIAkTvgyxhghCRgwxOZWhAOKnGMJvW,441,2019-07-25
f83cd275-d8e0-460e-9c4d-1a0ff727d918,271ed0ab-3968-45e6-ab7c-707f5dfa64d1,0.1973840508052802,twYLFSmCIZKg,0.6501931623106165,wRAQySRlGhNtEepWDYeuppEHhRrBUq,373,2018-11-24
353efe92-a5a7-4ed9-b03a-fc4000b77c22,0801f379-e560-4702-8675-10f6555ce2bc,0.7718171349498858,JfYzZlWrRHDM,0.7896720566609375,VHlnruqeATfoXIsWGgpFWRsrhQRXsY,287,2018-12-12
c4463940-eb7a-4042-8518-309899e8699d,7ba70ad4-9746-4722-8975-b6daee455333,0.2985394447678039,hZnZMRtCJksz,0.8352886164846177,JOKorsawDyltPneYeoyaGsZzQoKPVe,387,2018-09-03
60e46b47-ee99-4c12-abcd-87056496e413,1000cb7f-dd1c-48a6-8083-076b7fe2ff0f,0.4229603765151091,xypMYdaXscYN,0.3357849973722582,VGvnPvOkaQbRPWddQnEtbJPrzwwlqH,44,2018-01-06
99cf2a19-a991-44e9-a18c-d630d57e850a,22f84552-38aa-4749-b3ec-53d2d7d11821,0.4815381074369304,gOuICVfdhbNh,0.702191314415756,thoNFvhaBMDtZbwqjKbeNbpnkYHDMn,158,2018-07-20
8a6e21ce-4485-4653-9a19-05022b4d3852,6d1ad396-7e87-437f-bb96-79bbff346b45,0.18037853566197326,oequYRaswrOW,0.3452365555527962,SwBucuuvVhubcFrfSTYcCXszILFfLY,51,2018-08-17
9a5bdd97-a68e-4036-9972-53f484704667,f966b9d6-ca03-4404-ace8-74115f7f3836,0.7244837522844195,nhGKjwmLEViY,0.8462233972237714,TmCJFTofkSnhJYhIgIThkYwblNmIwQ,468,2019-04-14
e4430f8b-7278-40b1-8b43-a99f9f84c3ff,ada597e5-cad6-4a9c-aa5a-836a854d868b,0.6817712532917396,femmjsqiidfY,0.7255438035065672,WiCkAqsWTOCJrGKcMPIFoXUfeaiDWk,366,2019-07-25
3b2049cc-5fe1-4758-a27a-ea72cc8c60e8,dd32ecdb-0c8f-4ac9-bd0e-f141762094b3,0.017368550606064237,NgsiysqDYDaW,0.8280581307723671,PXeRWbzNBTbxwPrxQiYHTjFuMadGLJ,299,2018-12-19
651636e6-5433-4932-9493-318352f82fbc,0795ccce-4f86-49eb-8f52-8cb494efa8ae,0.3550829693617751,fsYRyIxURUBf,0.9234551685250962,vZSqoaqFaAhLTOzgAMLNryWXyDRBdp,318,2018-10-13
8211871e-5b2e-4580-8dc1-30664d056420,46014691-fb00-471a-8944-a016d679241a,0.09070149022538732,wDQexDVczKYL,0.950389648471379,AYlSmVYOEiOZHeaBZagSotYDoYzrEd,22,2018-04-27
0e5bd135-60b8-4f9f-9652-3514ae32e4bf,6c67a4b2-4d4c-42c8-89a5-c0471d0e2d9a,0.5779482168001602,sBaCirXzORnd,0.9644737957994217,woHWzGtamwVmuqmQXiztSSzlUYmENU,458,2019-09-02
d16d8a1f-7b12-42c6-b023-9648df1f6643,7d9150f0-f632-46dd-913b-cc563fa4886d,0.38257646420540004,qcwLUfLvnofU,0.39412165978836355,JrZYHixegOPpsZPZoiaysMRmtXbZeK,311,2018-03-12
b5e0d919-80d5-4b57-a7d5-c7660ef150af,9149f1f6-0e91-426d-9cd7-608915069a22,0.696239910710704,LkkZWreJpktz,0.291771117403932,uzBpdBXiampuQriiVILsnyqdcbkvcT,157,2019-04-03
ec8c99e7-d0cd-46e1-b3e5-e23a4bed1052,308004a4-7e11-44bb-a3a4-67c6a621f3ae,0.9719926337944166,pqsJOxZMjNNt,0.4743004747974816,dGzSOguaaCvnPXvVuClIlduQmnHFAH,38,2018-02-11
0f16d792-ec8e-4ab7-83d1-91baf182b490,3522ee7a-a92a-46e7-9817-02ee7fae7a68,0.6519525254282581,KaQYRdmfDdTK,0.7714513006625018,lThdgRHCuHfrObTnuLoWKvkjGjHUwO,78,2018-11-29
015e33df-fb85-4fc6-8d47-c5cd45739391,22cb302f-ec16-4460-9a7f-de9d5e07dd8a,0.3521558149766243,EgzpYZnNzAHj,0.5281882957884688,dHasnUnWlKGTRVkijbtbvkSnOrnHam,454,2018-07-25
78ee2843-7ba8-498f-b508-21b5816b6c37,381f3e72-d5b9-4af4-9b7f-5c3c8b13f590,0.7348508886536003,nfDxhcSNKBtU,0.6980739810003023,cUWHuCkLDJzxLdvXWrNjcfGdORenDg,342,2018-12-12
e647e62b-0e25-4808-a17d-4b756eb02d9f,39028fcf-214d-4721-89b5-8bf736dbb083,0.5048147611677439,BFAqSjqoRQgn,0.270370005081748,OrDEqtVldkgIijytIWmsRZhRAFquGm,20,2018-09-09
272574fd-c578-43b3-8898-6b18cba268f1,c38d6f8a-c48c-4e6a-8bc8-07539714fce2,0.5125162956845115,AisPyuWZvpMV,0.6880996494905967,JdxblmRzhcIDWdueiTpbueCRSpxLZG,289,2018-12-25
54391591-d82a-4314-bd25-ad2f083465be,560d34c0-51a6-4c7e-9519-6b650d98d088,0.058761918145662895,dwjYkGHJTpdO,0.958233367585047,XOUzTKClDeDdfocPSKdmjwCNIuQGZU,419,2018-09-18
13d78d80-f4c9-4443-9dda-60ccf612bcd0,f6cb9581-7a73-4500-a45d-4fee3b7f5ffb,0.2509473395731038,xOiLnEmWEiAg,0.03990658256867419,WynBsgsOnrSLzKZyAtVVqrkIcQOcNV,121,2018-08-07
4d87b77a-7106-4c3b-94c8-28cc7735000f,8ebd01f6-e9b6-48e8-bbf1-63334a3df4f9,0.262903346948804,tJfVHjnvjtfg,0.21777250557489825,thPWEXlftKDkArRbaARKjprATJQwXd,480,2019-11-03
20384930-2657-4885-b11a-f666aabaad44,5467b12e-ff90-45e9-a637-aa746962d74a,0.8076171180399863,PrWeNTQORHyZ,0.03584556563815422,nhThOTKYUXSzpJJjzEIBQxrrdZWEHg,333,2018-02-16
825f05a2-7685-4d35-aed9-65b88766961a,0582db35-8e9a-41e0-8558-d9f3b91ed335,0.9826401859185439,EtcZywKbWSap,0.7012822917737254,ACBCikgXdbeSzMDddmsixOSrpoojki,211,2019-08-05
5fe19a93-ba55-4c2a-b854-7e0fd6953146,0bb0304e-3cb1-4954-95a9-e116bb695f84,0.36113545719469775,OkFtrmRuvVCk,0.10852426561286577,AfhdAynDCwvaHxkvdHwjFWXazJuAsl,165,2018-01-30
e0727da4-966f-4017-b553-e7244284481c,69d6e28e-875f-4d6e-9bac-45540bacf33a,0.7333056112622843,dxPtzPpOKRUr,0.16377326610862952,qPIofnfrtXNviFMFzgEZlAAdDtWZaK,253,2019-05-20
7b045243-8cbf-4ac4-9adb-02f92d657de6,3c62eebe-8435-4b02-8d8c-5de93fbfd0d6,0.29831965084553025,FUBqoQnweCTW,0.034659731792100024,ZUAZZHmbfrGgCWQgTsZSpUHdvlpiHP,360,2019-02-02
d6fefd57-94d9-4a46-958b-69df6d7ea116,35f60065-1dad-4b72-935b-a97b1ac328f2,0.6137873757722726,wpyFmOTLjzNE,0.10704223107024058,LrgXATESpNtrLaWqOqsZtOVdVSriDw,112,2019-11-16
4c2da1e8-dcb6-4aba-b894-871151faf122,58c55a3d-4ad7-4c41-9ccd-600c2fd1fa10,0.9657194879800187,XRTMwbSJbLQQ,0.3213307170006998,DjsEyETUqsxRuImWVxPkWMnIyRqEIJ,387,2019-05-29
9788d256-41cf-46af-9cc5-cb374a0863c9,9bbb2f89-7649-4652-9be3-547a7126fd69,0.8466421704092841,cXsrVBXDBqDk,0.7184912667099966,XWsvSGPYXzEaNvGKoCBsvdeHryfiOG,49,2018-04-08
58519709-2e1d-433b-a062-6f0dc60d1198,c07fc8b6-e346-4ae9-a63f-67ed29bf872c,0.8205423456751852,vtnQJEIABiHD,0.9306611735708085,DBsDEeiRBTjfAqBJvpXBaFGJaozpFd,141,2019-11-20
22b5d316-2280-4dab-990c-c39ae2d13c29,669d6604-1753-4102-b2e8-9860fa467ffe,0.08917686712565742,AUyxBMtsbXsC,0.25650228203177583,CKqfPindFyiqyzekWublRUsJKLAuLr,106,2018-02-01
8954bfbd-dab0-4ec4-8b02-042ef7d81fa4,4ba23a94-a819-43df-b9b7-afa1490e9c14,0.15373997583873666,eMXwOIiAxOSb,0.4802779254452161,gfVOgJJDDDvZEzPODJwwOUFqapLMuw,250,2019-03-15
9cabad1c-3af0-4630-905a-a23d1fd05c83,3262aeef-ca0b-428e-8719-859ae5362577,0.4314990139619219,onMxFMBtyrek,0.3571562544406949,xHQzhFCEtLKOprQdYBtAITeZTLKLjH,419,2019-05-25
23f0182d-0263-4dbb-9bc0-65a3303bd752,b134c016-16d7-4ad0-b1f2-a03b7db76d16,0.2451195187288272,YoQLoiAzvaEM,0.44097288405742285,nXfuhprXbZarshMSHVnPuaSBrCBFZN,489,2019-07-18
2545b0a8-1513-43bb-8ea5-1611448893d3,23232d33-b7f3-410a-9083-ea34f2f92f30,0.9612717241478816,GrzxocJYfABl,0.30042257310660125,kKyToSzQbiXljsduuzvDpFnEzLsbMj,247,2018-02-10
7744e95c-00f3-4c40-8415-d10e79997ea3,b3fc5c6b-abea-45f2-83b9-671172354f7e,0.2031798996623918,UQnTOdiPhufw,0.1030367664130375,KkkLKmERdOLKZkpTxqNDxoFErVobsk,415,2018-11-08
a2041a83-4a45-426b-b38f-58d7eebb9885,08ad0d01-6199-48b2-82f8-8c1707534b70,0.8831433281515391,euSEXPunRxTE,0.5165109099510072,mxlpXwKQRkXjBeHLiHUZDxllTjxmjr,445,2018-09-20
721c7069-9327-42da-a295-057e4b3ce206,6e91343d-7898-4557-b7a9-294c39c94f77,0.8298174822593409,QuojZjeeISlG,0.8066014621637752,oqdBlXheazJGMozWKVdYKgmKIpxUws,0,2018-03-02
575a8c02-7d51-46a4-9b46-8ef8ad201e39,57ea33e5-b46b-4157-b7ec-6e3861ca8040,0.29271165658484044,xbBFjdALSFzQ,0.8125559700834201,SucBMmGlTkGoJOPXqsXKpbQsVLVuUS,275,2019-12-21
25d9296c-110e-45a0-85c0-774aa521af98,e31bf0aa-2f38-464d-a00b-dc9475001eac,0.19535652720505337,uSKcOGhAfRsw,0.6736624196814469,fwLrPRaTYvKvTCeSRjXAEgVjSzolFV,315,2018-05-10
76c81175-29bb-4d53-8874-0bd8de5d5e53,e658e836-bad0-4687-92ff-9aaf056910a3,0.41929888457380804,urtnFsXPBRYb,0.28622276107175704,ikNWIJttsAbqxxsJyGpwxRIdqMfWQA,115,2018-08-10
0e91389e-87ba-409c-a40e-6612d0168efc,7fee7844-bed9-44bc-913e-50b0e8253eb0,0.3380793333574673,GbasvTgdGHAN,0.97935859110628,ogzjSSYVWGgkiNqZYwLdoTOxhuApfR,467,2019-09-05
1d8ce86e-b805-4678-a7e9-5215c9ac0f91,7297b808-7ddd-47d6-b284-96ce86539bd2,0.11186665946204588,rpqGMmNTINvI,0.27019628574761734,NdxsTChgLbOiryaZBLbhIrLHfQUVaR,2,2018-12-30
c70aa535-50e2-4a52-8b2c-08ec31161924,bbf009f8-90fc-4131-8037-ec9208487f35,0.7764703250114391,nhfBIfXOHusf,0.20025361246515772,vWrIBzqQFkIWvHIgCkWIybhbPaFmLc,439,2018-10-09
bec8aee1-9e2a-48fd-ad61-867d299b200d,eb0832bd-c558-427e-878f-e1b3d68cf035,0.9099623844307428,QuyrhCeewphD,0.3721235918657224,jeTimnFJrOWNOGxducgwAGpzFSOFKB,58,2019-07-26
3fbfce1e-aa47-4dfe-b407-23830c0df455,56e34214-7f50-434b-becf-13ff4da5dfc0,0.2344273333894007,rxaicPIXKHPq,0.24858112049939118,eAnqIrquKyrSetivcYIzoxIWYKjgTd,446,2018-10-03
7adcd89e-cec2-40bc-a155-e5b39b66b75c,ee37a653-d656-4696-b708-e6c78d452d2e,0.914559978846575,yUAQzvSPbzFm,0.9421348645895091,VhSyAKDIISXLGJsfBokwhSoxgoCCyb,443,2018-01-07
ea50f1ad-686e-44c8-8244-623f5d9e70e8,e4dfd09a-87dc-41c1-b5d7-57914e4f8c9d,0.2262588099945101,kmdxOfSSYRYk,0.7153183240847986,CHyXOvzZJvfXJWjhMVWEgVOLEgNRaz,204,2018-10-18
5906b763-4572-4db9-899c-202ea1a9361b,0c12f8db-8427-4427-a7c1-1c6a56d2458b,0.301219186593204,yxqfvIIplUAs,0.5559493086759371,rNsiZEJDFkKSlPWSAJybpfcvTzVSLn,32,2018-07-01
10d5c0b0-6b14-4b13-ad39-d011c5c680fa,b1fa8885-fc43-4374-b85d-ac371229fc27,0.47955500756693836,wWMEgoZCUFes,0.2561262263036881,PbdGSdayFrybNgtWnkKPNZKboebbGO,242,2018-02-17
ce3d31ed-cb57-49c8-8137-b0ce5b6e579e,7699ee6c-7384-4909-9131-c688ead2f135,0.1533922507989114,RVUqNjCWLybq,0.12413156112411883,ACUlbAAshIYheYUtrYXFDadDEOJbgw,182,2018-04-18
1f0c0761-5645-44fa-9a6d-d604e3fb7be9,b9ba7e5e-6bd8-4ad2-a78e-f6d8a667b2dd,0.8443158421297506,GJbmtKCrZJPQ,0.18290807850903457,oJjsZIqVZPgzqkTUygaIbkFuuNzNXq,138,2018-02-03
35a24d18-af4a-4011-b7eb-8df446edb110,5723e051-e552-4d4d-972b-6afd298a6c37,0.09253808253681384,XoyuZbmiQOet,0.30515158430799094,lHhllZJcQpmhkTJORTVDbmnoXiKPxO,384,2018-04-04
43f76ecf-29d1-439a-bc9f-c830b05c2bd9,fe345b1b-e4ec-44ce-9694-6199e8f2d7f9,0.8963348485216124,jepkxFddKGBe,0.2085936977160452,irfQAILmNgwCCegkmcMRUUThooTixu,410,2018-02-06
1a5d31fe-f2b5-461e-80a8-f1f7212493eb,55560ce3-ac8a-4db9-917f-05cd1ddb6020,0.3352023781954967,ukIzIMiTNFTM,0.9984890529627084,wUxLmLqbbmplqCalghDroIlFvmjxCS,283,2019-02-22
928f4802-2afd-4a27-bf8e-c7a1e98e01d4,9dc32760-4d7b-4857-af75-4e927da7c546,0.9497416514999063,OkHimKicqQQN,0.4464214232480772,dTcLMsedyJsFjrekRryzSwpgTIEubQ,262,2019-11-08
daef6352-839a-4cf9-86b5-a96e5b94f70c,b84625a3-674c-40ff-9fc5-b478171b7f0d,0.6254248616071563,ymTLOvFbZHzw,0.8697852454999452,QfRbotRsvuzBCriIUfMkXLbtplRjiw,402,2018-06-16
74ee269f-627e-41dc-bfda-ed0eafcfded0,a7846fc8-0db8-48bb-aa99-261b7452cdfa,0.2881055413736635,fRiLPBXMbeQA,0.3303396584001196,pOhjJZJKFBmqnFSRUqYvSONvSzSLyt,482,2018-12-08
94445c61-7b0b-491c-9317-965c4756496e,771f9d12-e993-42f2-9949-34a20a4fc952,0.006055932265154773,LSapXIokIwBb,0.6187882265122329,QQAenAjPHtgzzKIqeurOJdwhAgLWEo,290,2018-03-31
bba37831-a488-411d-a65e-787906475db7,8a3874cc-6bee-4670-9240-ff318f803356,0.1682351237855484,myJSnBVSXTDb,0.5386025403756044,NCJmtncwgHKGQkpDZhcmlCXBmMijJN,487,2019-04-03
13b03765-8da2-4db4-abeb-0f3711e95159,8f89ed0b-8fdc-480d-85f2-5ff5a83ee331,0.018225675897071025,GmvzOrQUwqlH,0.5377964343009498,bGcVKmoBZisAVtfAusdTPBtpOWpPcd,322,2018-06-10
49592d6f-b7f4-4239-8166-ea0c698a6000,1f259674-8ad0-461e-bb3d-0ac841a9ce7d,0.7049581959277279,elEnxhAHHrSV,0.5305185442520352,yOgkmCNcSxKyruMQHEEnKZZrtHLAtj,449,2019-07-14
8d48dca4-f2a4-4bd6-b269-183aa18ac3de,15413068-ee3c-495b-8c19-2beb1fe6f077,0.020941748839540697,ItidkpTfuogh,0.3247160206102737,kiJNfgYqjzvfXXCVJNUjQxhcSjLnGs,464,2019-10-28
d5506b2f-71ba-4026-af49-2bfecf069fcf,d6228db1-b0d4-4377-8cf7-a4825b004e0b,0.12844304117840433,paJosTgaDZGS,0.22603371566910102,SXujhSOcexnbbBSoIFxATfXcLCfkpm,81,2018-01-30
07546802-4ae6-4705-8103-78fb7fd7573d,9e4557f7-bfa5-4d5a-b23b-9ca91240d988,0.5052148639702356,sZsMncyQQayG,0.15609814364893515,lwclpcndlrJuhsaAYpLPcgkHzYHYFm,391,2018-03-29
cebcb9e4-fac5-4094-a443-d2725a279fea,45261463-3a41-4daf-9252-826a49c118ce,0.03909930878902024,jVxPvlefdmNG,0.3304459624058883,KeomvVEYPbUCuurOeAuzOyWsypQgKB,134,2019-04-29
a08f9fce-d876-48f0-90ed-8091a3e88b8f,f6e01c49-8739-4ddc-89bf-d05df33f2b7c,0.03511017224346358,mmhElXYAibgC,0.33062476638713834,wPnPGoTTqZncBcizlhyScjSsuRQXJK,434,2018-12-13
68082680-aa54-47de-bfe4-4ef789f7ca13,d21eab5b-9116-4cf2-b4e9-21cff4eed72c,0.8080793260127437,uYucLclWVzyZ,0.1970849708512168,MQKZhVOMvhQPvIzsPGRjLMIYHVpGfE,46,2019-01-14
ae7b3742-e004-4200-8800-a1513d155317,66684696-0b63-4382-9364-6f8f4489218d,0.30709867257738954,XoIJSiZZCieF,0.5305554449431465,GMbFTqsbNBgisbklaaWdbdZaUGUgzw,347,2019-12-04
9aa0bded-328d-434d-a89f-e42f584678db,71701d04-9880-4d04-b32b-42f314e19b0c,0.7740397992922093,oqUJQaFhlXMM,0.13468323809828242,evkuPWxhbmRMYYRvxhAInxjsqzJJbL,258,2018-08-15
76b539a5-7445-4784-891e-9bc25c5eb066,b2c8986a-c9fc-4eed-af1c-3d2b3efa6a9e,0.6542224837819205,fLXYQFxIFnFT,0.7828425732055272,CAOIsVHRhYLmCDVtIdnwYSvdDRsXwo,487,2018-11-17
b90a7a05-2146-4e7e-8010-08409e69bb08,e36f1796-33f3-4be9-8dc5-6e4b3f678287,0.15723746775751757,hNbjkHNENKnj,0.5712019521192894,CVIFTmOlSyLLXoFAgjzpGoLEHLJflA,356,2018-03-17
4f4cee39-5ae2-4aa0-a050-6282814a5619,5242d34f-d872-4d57-ada9-131993fd0cdc,0.22349484460836833,taPHMcubVpSp,0.12257088408254169,pttmqlUVoXBzGokNURlUdxiAoXawqt,36,2019-02-27
53055d5e-6b83-4962-b7dc-39b3f7307ac9,ae6bd14c-5667-4479-ac83-fdd6e260c92c,0.5072152129252597,LdLZrzAJGWno,0.4068200382927084,gtjtteJiKdMwDKsrZYeylMxsOPWVOz,489,2019-07-22
1370bf7a-2df2-48a1-aa5f-7d6c9e0c6b4f,a475facf-3aef-4e1c-b999-db32e541567f,0.5546870768135307,AkFutmtuDGLS,0.23877941720561113,hVvjuptrnUkVcrtYyGDUFZVddcbDvW,190,2018-05-05
ab86a2da-a534-457b-9b22-898757891b9d,0deff582-9390-4447-8cdd-1a0907061fe1,0.525215705235701,BOEISAENDmWm,0.7755414753043104,hQIkouRHOizIAbzgenzCXfMXpStmJX,371,2018-08-16
8b90274c-54a6-48af-b827-ed32871f54ab,c2dd2ef1-2db7-47de-bfd8-cf03c112b4bc,0.666177490079731,CbNnqLpAUVBm,0.41075042254296734,ebSIzLBIEOJnAurhlOPokpiOCghglg,266,2019-01-22
cc82a914-b555-456a-84b1-7b90d8528fa4,9c8e547d-7c48-4b57-9aa6-d1a01951b3cc,0.38750349628761827,sOcxPZmvuKko,0.10029429878605112,EgFEVFCzHyWgGxOQGtnIjQibYiKquV,37,2019-02-27
be3f81e2-581e-4746-9e47-b6b17c776d06,73554242-a328-458f-991e-88a8956cb8c4,0.10015424164307196,GpwaCCbIypPd,0.9782530250317145,hYDNEdnlXYntlsIHZRWpQpBVvkVeOy,234,2018-05-22
a18e1ea6-fa7d-4e73-a10b-2f6d141637cb,00c1b25c-5b40-45b7-ab5d-1ddb70dcde19,0.32350131795915593,qGVBGoRFmRJy,0.4198978510131687,hZLwXQhboUsDESRMYqREoAFdPtNMfO,233,2018-06-20
85cd6839-408e-42c4-af64-db48c37961ce,9a37e6fd-36ce-4f15-b7e2-b6895e3d7bd8,0.5842064084429471,MDsBrSwtITFB,0.013075273963849221,fbHAHeQMuKnhdCUklfeuqbBvAeBeKa,302,2018-03-27
ae42d7d6-7667-4d80-902c-adec3f71d362,dc239815-0aa3-46cf-a938-740ac8385a3b,0.4776576171525063,SIvGqyNRdbDL,0.8604961523333003,mvPffPajBaSNUaSVGZxCLKmiKQGdOG,188,2018-01-29
8c398f55-000d-447a-bd06-8d199c62a427,37183101-75b3-4170-bb49-1ec5d1408471,0.5974575856109148,TZIrGGxdjJqR,0.704131713184078,vMjoFgCjWJAhRLrsGwpGrBAvSBLfOS,21,2018-02-19
0eabb051-ed16-4738-bacd-ae9e683a64c3,19a1c59c-57d3-4418-add6-1b65dae84abd,0.006505605230298639,huTtkyExrVEL,0.029928716499145747,FjdplNxgEbWWpbGxiBPQSbBOvRIblv,10,2019-10-07
1e37e2e6-edee-4a0a-b960-3f0618d2b4ef,dec297c6-903d-417a-b335-2b550fa4eaac,0.5902608100384139,WeqymMhSfEQJ,0.6691022434857247,vlhAhWdfvQmURqdxsWnrupjlakLPAl,198,2018-10-16
27e17422-05bf-4996-a5e9-76820cd28697,af4c36be-9a6c-49dd-9794-1f7fc80646a1,0.01811835323211408,QJejpQBvhxjM,0.13857825434579774,HhObcbSuZogWHfURLjyWKldtLpMixg,411,2018-11-27
